Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/18/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Costa Rica,CRI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,132853201.6,124535586.4,126238793.4,140434038.6,156012781.8,198550928.3,199652830.2,221222641.5,254671698.1,276015109.4,344588679.2,405445380.2,459457422.8,569085860.9,805624186.6,755869299.9,842240361.7,1116359428,1269463197,1500945146,1778891482,1264049997,1099078497,1227008386,1333638392,1377608679,1476531124,1795154558,1914528768,2340810917,2686102521,2737000735,3495370105,4150829595,4416262645,4821923955,5143782196,5803238177,6578730899,6411945533,6545131899,6445457476,6828718248,7367380193,8011993538,9172016299,10561774083,12333165300,14660109297,10800050161,13061023690,15465817011,16718693002,17055281117,17596280794,17360350890,18216066996,19068920954
Caribbean small states,CSS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9625811606,9935272209,9673646053,9562615999,9590633175,11515736325,13209174655,14267280341,16098625920,16827872657,16894033578,18648837448,18316588368,18415945340,19323805871,21139247952,24957954307,29184413692,31437989664,36218267366,27796398988,29064218602,33625708447,34361102593,34457737257,35601892308,31896954139,30039238579,32411848447
Cuba,CUB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,2515236800,3055095900,3594369360,4412339083,5038233171,5756838293,6093814738,6276949157,7878465455,8645207123,8817697500,8905963976,9251183529,9765161118,10603443142,10307791680,10606362971,11073229683,11837456728,12096964757,11708950532,7067591647,4025942838,3516494865,4135300811,4840440189,4330900000,4523000000,4697400000,4916000000,5179600000,5109300000,4434700000,4895200000,5841100000,7822600000,9744000000,10332600000,14806100000,9594000000,11400000000,15079000000,14888000000,15602000000,13865000000,12591200000,,
Curacao,CUW,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,277745397.7,360768050.1,497972959.2,606584939.3,821765628.7,1358664013,1321842817,1387106289,1382085651,1528712762,1429846929,1496618983,1862396346,2289354454,2732346864,3192962740,3294451136,4191531291,3158397055,3570773571,6645536869,6993350063,6771607754,6855316742,6823408846,6877002828,6725227687,7114519231,8198301246,9933625000,10516104962,11501819094,13968792773,17498754944,14028480133,14692715232,15321100917,13753950919,13685873606,14017513600,12537872907,13198119469,14677935542
Czech Republic,CZE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12438352860,9795911521,13437954139,15843237073,18274206326,25999660889,28922056201,27567148076,28245170564,28114159425,30849917737,33952260639,38008100530,47928497997,67359862723,81541235693,97081245906,1.21037E+11,1.43936E+11,1.13004E+11,1.30581E+11,1.53815E+11,1.47999E+11,1.489E+11,1.58319E+11,1.40217E+11,1.40732E+11,1.55844E+11
Germany,DEU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,35791512852,40707356661,48507801632,65127342408,83344450004,92222973686,1.05504E+11,1.20847E+11,1.44719E+11,1.88611E+11,2.20784E+11,1.92504E+11,1.82638E+11,1.79451E+11,1.7778E+11,1.82964E+11,2.26598E+11,2.72706E+11,3.00381E+11,3.20598E+11,4.07985E+11,4.51406E+11,4.83783E+11,4.19708E+11,4.61884E+11,5.5819E+11,5.53013E+11,5.37124E+11,5.63711E+11,5.79209E+11,5.95915E+11,5.87284E+11,5.86295E+11,7.2485E+11,8.57267E+11,9.3513E+11,1.07763E+12,1.25079E+12,1.40658E+12,1.12325E+12,1.26613E+12,1.50043E+12,1.41377E+12,1.47994E+12,1.50883E+12,1.31247E+12,1.32671E+12,1.45854E+12
Djibouti,DJI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733289819.4,843637885.9,1124675816,898637482,1369885392
Dominica,DMA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,22185185.19,29296296.3,40296296.3,54703703.7,52111111.11,50111111.11,48407407.41,61444444.44,59103703.7,66366666.67,77500000,98888888.89,120259259.3,133948148.1,126318518.5,125225925.9,122285185.2,135300000,144300000,145100000,172851851.9,172185185.2,180592592.6,183077777.8,165748888.9,156234518.5,157336555.6,174111518.5,196296296.3,198888888.9,236331777.8,287322111.1,264465888.9,264518703.7,264806925.9,249877333.3,243662777.8,334655666.7,314670777.8,313908333.3,316200000
Denmark,DNK,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2144751949,2242566803,2539599663,2560816360,3101840340,3368140184,3608176226,3836730616,3918940843,4561979529,5119866667,5506241331,6229692199,9178279197,11616269340,12275938881,14607278743,15893690032,17888332789,22246150922,23438669955,21452396328,21123325812,20444395845,20459803410,22341644332,28624026696,32440390041,34827155909,35549369374,42672817762,43805674979,45947383244,41582226746,48298902619,59022026274,58923896735,57971231736,60376522206,59349215906,62604693744,63303095112,69404157219,80789957041,96223898783,1.10938E+11,1.31928E+11,1.55193E+11,1.78986E+11,1.36942E+11,1.40316E+11,1.63146E+11,1.59029E+11,1.65681E+11,1.68204E+11,1.45778E+11,1.4544E+11,1.56432E+11
Dominican Republic,DOM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,126500000,106900000,199300000,244400000,287500000,180000000,249300000,258800000,287500000,321300000,365300000,409900000,506400000,602100000,1060000000,1080400000,1113900000,1109100000,1154000000,1484300000,1919000100,1818000000,1532999900,1578000000,3392999900,1871668091,2048763695,2180723835,2243631836,2977325552,3090575006,4187033185,4958267445,5443488000,6004912698,6418914729,6887293255,7809176329,9016078461,9147621845,10646265272,9886440698,10397693732,9154183035,9123310455,12035740836,13547148374,15541193425,18101272275,14310440322,17989356273,20119846331,20505663491,19747605665,20286445849,20242485724,20919550868,21328811500
Algeria,DZA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1828756553,1643566052,416678732,995399149.3,856506258.9,810192218.1,749427801.7,729172996.3,931721050.8,1195033582,1417836382,1404551500,1739595878,2753081355,4688097732,6684559680,6580527283,8753738135,10590281903,10925699712,12846905746,13693869109,13109185467,12591881327,14748966629,15493853614,14759677286,12288659588,13356326943,15862794362,15472204242,10788718990,11458142448,11557078492,11083919236,12110000386,11240000369,10279999650,10849999758,11079835972,11390139111,12053065885,14547453035,16203129320,21884326066,24843326827,25651596273,33568752300,49096311176,49331042958,50654731588,57376109789,59611982759,63767462893,68262397502,60621193744,56097067791,61905841962
East Asia & Pacific (excluding high income),EAP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,6344971281,5619301764,5154998562,5400452443,6041034868,7043293337,7691633330,7839650947,8251448417,8444266387,9324602913,9583787875,11470968238,17433955233,28128845400,29613132450,30570225728,35709222960,41585964315,54005114057,68655635065,79933897153,84981349386,89154858912,89313051082,97802935041,90502314060,1.00444E+11,1.28864E+11,1.41514E+11,1.56013E+11,1.81735E+11,2.13913E+11,2.61997E+11,3.12926E+11,3.94076E+11,4.33831E+11,4.39607E+11,3.62564E+11,4.03267E+11,5.10565E+11,5.16476E+11,5.89275E+11,7.30617E+11,9.48029E+11,1.10382E+12,1.29241E+12,1.5373E+12,1.85043E+12,1.59789E+12,2.13153E+12,2.73103E+12,2.91308E+12,3.11846E+12,3.23841E+12,2.9282E+12,2.87163E+12,3.266E+12
Early-demographic dividend,EAR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,21536585772,21598703235,20766539432,22075088952,24181054316,26205461619,27155629596,28975599402,31177751526,34522355741,37544385161,41081087781,45826455511,61944448011,1.01531E+11,1.26862E+11,1.36849E+11,1.6422E+11,1.81929E+11,2.12007E+11,2.77115E+11,3.18327E+11,3.01248E+11,2.92927E+11,2.78388E+11,2.58201E+11,2.44496E+11,2.53595E+11,2.97092E+11,3.23627E+11,3.66224E+11,3.97737E+11,4.49191E+11,4.76819E+11,4.96619E+11,5.66684E+11,6.32853E+11,6.9706E+11,6.80845E+11,6.8415E+11,7.88918E+11,7.622E+11,7.80991E+11,8.6892E+11,1.10855E+12,1.34194E+12,1.54806E+12,1.86867E+12,2.22008E+12,1.9087E+12,2.33779E+12,2.77762E+12,2.97715E+12,3.00118E+12,3.06309E+12,2.81837E+12,2.73325E+12,3.04032E+12
East Asia & Pacific,EAS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,16992270745,18109428809,17298468431,19977389850,21926942016,24280627733,27115374890,30372076584,34338101703,38643809332,46060154448,49942825401,58610983864,89577885652,1.42567E+11,1.4297E+11,1.59444E+11,1.81043E+11,2.13237E+11,2.86596E+11,3.55927E+11,3.93427E+11,3.84744E+11,3.80039E+11,4.0458E+11,4.03709E+11,4.14325E+11,4.97774E+11,6.39112E+11,7.30119E+11,8.08865E+11,8.85808E+11,9.64243E+11,1.06466E+12,1.23405E+12,1.52403E+12,1.62448E+12,1.63733E+12,1.37175E+12,1.48178E+12,1.80737E+12,1.68755E+12,1.77625E+12,2.06978E+12,2.58921E+12,2.96541E+12,3.39533E+12,3.87212E+12,4.58958E+12,3.76473E+12,4.8651E+12,6.02574E+12,6.36472E+12,6.55914E+12,6.70749E+12,5.95028E+12,5.7621E+12,6.46078E+12
Europe & Central Asia (excluding high income),ECA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2414E+11,2.07037E+11,1.5674E+11,3.34079E+11,2.43527E+11,1.92264E+11,2.23107E+11,2.15195E+11,2.32682E+11,2.01607E+11,1.70151E+11,2.01269E+11,2.08539E+11,2.37933E+11,3.03492E+11,4.04333E+11,4.89878E+11,6.07303E+11,7.98305E+11,1.00249E+12,7.0388E+11,8.60039E+11,1.09109E+12,1.14544E+12,1.19425E+12,1.11405E+12,8.55997E+11,8.26938E+11,9.77861E+11
Europe & Central Asia,ECS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,2.07029E+11,2.3088E+11,2.75819E+11,3.79621E+11,5.15064E+11,5.38749E+11,6.02361E+11,6.80213E+11,7.90631E+11,1.02581E+12,1.23342E+12,1.11409E+12,1.0675E+12,1.02247E+12,1.03119E+12,1.07045E+12,1.2963E+12,1.5873E+12,1.79353E+12,1.92393E+12,2.28074E+12,2.26653E+12,2.58094E+12,2.24056E+12,2.41835E+12,2.92234E+12,2.99827E+12,3.0079E+12,3.13938E+12,3.17484E+12,3.33743E+12,3.33648E+12,3.50903E+12,4.23068E+12,5.1028E+12,5.68092E+12,6.51805E+12,7.71061E+12,8.72479E+12,6.78326E+12,7.61439E+12,8.9288E+12,8.58197E+12,8.8944E+12,9.04105E+12,7.84351E+12,7.89666E+12,8.64206E+12
Ecuador,ECU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,196894388.9,200268867.5,197028843.9,196356421.6,231996405.3,245638749.4,270002428.4,307238277.7,359393278.8,376645548.8,372412519.7,459682353.3,495423486.2,648350793.4,1237514215,1494854573,1634570548,2000105771,2213274955,2575840755,3196675358,3336486378,3538835376,2627143347,2652200359,2750018249,2677096293,3118845050,3087613078,3449083353,3326816743,3656282141,3740586293,4381543772,5336068034,6016443222,5535280640,6613086543,7136267134,4483779890,5010291146,6734248000,7960638000,7992504000,9554409000,11821905000,13748900000,15636623000,20933400000,16790125000,22541700000,26453861000,27772113000,29459627000,30168281000,23815449000,18884441000,21931257000
"Egypt, Arab Rep.",EGY,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,1091087811,1062378588,990933215.4,1038551402,1201694915,1440592816,1561591431,1676835574,1842597271,3357573239,4721613108,4542204767,4858796527,5497270922,8772857429,9821666806,11422973243,10731527586,10250291269,10973984089,11115067009,9183348831,9222152082,12322089154,12826827654,14109376716,13233865636,12938946228,14015606242,14561091340,16661751696,17718160377,19528023599,21812278630,21144205249,22779979451,21801850844,19916531417,20219675452,23330246462,29245707243,33931336895,45443397218,62909090909,59712047581,58196067049,58264626401,67928934857,67399869699,69282077028,72069373919,65506690751,67049678487
Euro area,EMU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,42199124123,46496009277,51194572657,59056407894,66456414752,71215691253,79892621005,84393998814,92235215068,1.09512E+11,1.25304E+11,1.40287E+11,1.69981E+11,2.34582E+11,3.1824E+11,3.34616E+11,3.78634E+11,4.28486E+11,5.02435E+11,6.5436E+11,7.94483E+11,7.13135E+11,6.7968E+11,6.44902E+11,6.45605E+11,6.67271E+11,8.07841E+11,9.95992E+11,1.11976E+12,1.21125E+12,1.49535E+12,1.54678E+12,1.66603E+12,1.44829E+12,1.61209E+12,1.96841E+12,2.00205E+12,1.96366E+12,2.08293E+12,2.13686E+12,2.22568E+12,2.21874E+12,2.29822E+12,2.79528E+12,3.34518E+12,3.67379E+12,4.16719E+12,4.90698E+12,5.50072E+12,4.32548E+12,4.76991E+12,5.52307E+12,5.18543E+12,5.36E+12,5.53236E+12,4.83871E+12,4.9276E+12,5.38779E+12
Eritrea,ERI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214474287.1,334544481,440568181.8,479375000,606037724,589008180.7,597114875.2,597465839.1,411183688.3,460868367.3,472665759.2,587987181.1,663164475.1,603478679.6,464617886.2,379414634.1,360673606.5,435274751.2,494229450.4,603784852,,,,,,
Spain,ESP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,833136311.9,1189957607,1633079904,2056286551,2429704295,3254542782,3893500156,3760819358,3966047696,4731368828,5584919182,5975692695,8144948227,11570563678,17918337468,19085788986,20650048744,20972103834,22127555773,30179158404,40002154560,38540617048,38132871271,35202582715,34660785448,35985561937,42891188903,58982195257,72658897158,85773218412,1.06179E+11,1.13249E+11,1.24251E+11,1.00537E+11,1.12634E+11,1.40354E+11,1.48776E+11,1.50343E+11,1.64633E+11,1.79452E+11,1.88276E+11,1.89119E+11,2.01007E+11,2.50872E+11,3.1053E+11,3.43333E+11,3.89321E+11,4.68932E+11,4.97722E+11,3.57142E+11,3.84021E+11,4.34009E+11,3.90534E+11,3.94421E+11,4.16976E+11,3.67366E+11,3.70303E+11,4.12096E+11
Estonia,EST,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728886213,3259065308,3295550118,3431489400,4158018485,4721056069,4274527577,3688783286,4078346075,4815880757,6478792683,8368425093,9945822286,12490803789,16026245688,17111285045,10974921506,13394545945,18723922752,19457984715,20484623001,20912288875,16835841649,17531783456,19064068475
Ethiopia,ETH,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10079844913,13699443640,13812126942,16182860468,19528123370,20117841530,19102997440
European Union,EUU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,67981421127,72034611418,77545394577,86761653159,98131525622,1.04348E+11,1.14174E+11,1.20936E+11,1.30169E+11,1.50188E+11,1.71436E+11,1.90592E+11,2.2828E+11,3.14025E+11,4.27485E+11,4.46958E+11,4.99596E+11,5.62123E+11,6.55107E+11,8.55599E+11,1.02708E+12,9.24685E+11,8.85281E+11,8.45627E+11,8.53563E+11,8.84725E+11,1.06526E+12,1.31224E+12,1.48846E+12,1.60074E+12,1.93678E+12,1.96939E+12,2.1165E+12,1.87294E+12,2.08989E+12,2.54286E+12,2.62119E+12,2.61563E+12,2.77344E+12,2.8441E+12,2.97754E+12,2.97138E+12,3.11234E+12,3.74863E+12,4.49766E+12,4.96685E+12,5.67474E+12,6.64772E+12,7.41445E+12,5.78238E+12,6.40797E+12,7.40274E+12,7.01884E+12,7.24757E+12,7.51793E+12,6.6173E+12,6.68262E+12,7.28829E+12
Fragile and conflict affected situations,FCS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51077768234,50076445646,57099744927,55587340737,57358567791,54528183831,58990361483,66007571925,66052558380,63514519315,60553448369,63383854684,63682664798,72005481395,84091228719,1.0761E+11,1.3011E+11,1.37076E+11,1.56884E+11,1.99588E+11,2.01062E+11,2.3349E+11,2.31941E+11,2.82329E+11,3.33754E+11,3.3452E+11,2.82313E+11,2.63054E+11,2.79852E+11
Finland,FIN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1161879537,1266154794,1359290844,1336393601,1646434390,1807643813,1899849595,1854024152,1785111623,2243649055,2901994621,3116110543,3558591483,4849296250,7338853317,8310974624,8192029543,8555407998,8979061372,12688139215,17233025183,15896941306,15153570988,14637062340,14340126632,15264773599,17894675111,22422561883,26449182658,29576001108,33514227958,28389942655,27792673215,23895076507,29329538987,37987472767,38849339891,38637040431,39579439252,38720434690,41311958725,39489932886,42151326934,52641083521,63757139310,74357666957,84481244511,1.00057E+11,1.17566E+11,86164212281,92707063090,1.09498E+11,1.05055E+11,1.07181E+11,1.04007E+11,85932712141,87773137953,96040396303
Fiji,FJI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,44830625.87,47726986.53,47726986.53,62964362.17,70142299.46,79712882.51,72219426.27,76837001.12,86568189.63,98124428.18,113493064.3,142640009.4,174745516.2,250314782.2,303624627.6,298576469.2,294753369.7,335840527.6,390292985.4,517051693.2,633985574.6,709805991.1,592664199.9,550737561.5,517088583,510575502.8,509312295.9,495216657.3,567713067.2,713813793.6,897899925.7,837286527.5,841184298.1,972240238.7,1085171778,1159496551,1252975130,1223730692,965975437.9,1192881803,1183312976,1140911886,1177923087,1580546471,1920600115,1957994086,2107268253,2097309383,2592345799,1715044946,2006568316,2460852108,2549025085,2911100250,2840256437,2424628146,2409485845,
France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,7874771893,8433174750,9246854520,10665733809,12384789421,12845806484,14652769102,15654898773,17479359121,20830196887,22918389040,25770095892,32248374512,44639068945,62037643208,64439345265,75449330784,83706873496,97265988372,1.24741E+11,1.57931E+11,1.44292E+11,1.39515E+11,1.2711E+11,1.25806E+11,1.31051E+11,1.58186E+11,1.93331E+11,2.14218E+11,2.2907E+11,2.76178E+11,2.74783E+11,2.89558E+11,2.52824E+11,2.81109E+11,3.36601E+11,3.41586E+11,3.27049E+11,3.51431E+11,3.53524E+11,3.71434E+11,3.67426E+11,3.81655E+11,4.54339E+11,5.38587E+11,5.91805E+11,6.5311E+11,7.59099E+11,8.54435E+11,6.89421E+11,7.42031E+11,8.68988E+11,8.18541E+11,8.54548E+11,8.78813E+11,7.59723E+11,7.63537E+11,8.25992E+11
Faroe Islands,FRO,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463079035.3,559616983.5,611151662.1,584538857.1,610662849.8,869651016.3,769641635.1,908636128.7,1025593597,1329977772,1323826524,1093100039,1110755499,1363644830,1501078981,1492797749,,,,
"Micronesia, Fed. Sts.",FSM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,89800000,,,,,,,,,,,,,,,,,,,,,185018400,187565000,193532000,193916600,221795100,239758300,240164500,254198100,264934500,260436500,233632600,244221500,238857800,
Gabon,GAB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,9.05405E+11,53078875.5,56243568.93,70124240.08,77540103.44,84468787.6,97281594.33,130487348.1,145012560,171949150.8,123008734.1,199741094.4,311076213.3,416798916.5,668038561.9,1033535544,1387316653,1440086500,1121176289,1133406057,1353656767,1571772410,1435152241,1476646950,1431720921,1913133446,1861937649,1484012449,1602494055,1724720018,1836814829,1797631393,1889852814,1512752826,1603032258,1772673217,1879469239,1983293967,2177525350,1777483514,1655659044,1473711135,1707297197,1843491822,2073131765,2293295083,2897165198,3309244454,4156167870,3780287569,4522115907,5229237701,5390507184,5853777022,5272089237,4013867625,3788809454,3911048135
United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,15617572733,15522854822,15815127026,16851607900,19076116871,19509114056,20239775212,21697473493,22507195655,23743551743,26851654428,29800489900,34533986264,46726319206,63913005143,64182355531,66371104942,74631432409,87814120038,1.16131E+11,1.35165E+11,1.22614E+11,1.19677E+11,1.18897E+11,1.24719E+11,1.2833E+11,1.49846E+11,1.8458E+11,2.24667E+11,2.36491E+11,2.66964E+11,2.54445E+11,2.70309E+11,2.59162E+11,2.88446E+11,3.32282E+11,3.602E+11,3.86405E+11,4.01898E+11,4.19049E+11,4.39791E+11,4.38499E+11,4.69846E+11,5.28697E+11,6.25271E+11,6.86989E+11,7.84018E+11,8.40508E+11,8.57529E+11,6.74719E+11,7.52366E+11,8.39607E+11,8.44201E+11,8.68085E+11,9.14479E+11,8.39561E+11,8.03926E+11,8.37427E+11
Georgia,GEO,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3514920847,1986754967,2446203314,1938101600,2743399815,1140170044,1001841200,1479432987,1340894551,1066705912,1212806559,1251368837,1439783577,1852837069,2469517738,3305928284,4416173613,5895237294,7472763684,5268644597,6141011614,7906428698,9158996851,9303346219,9983201733,8713813290,8529809862,9424226659
Ghana,GHA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,431423304.7,474845780.2,393603729.3,423018954.6,413213879.5,549084206,417416054.5,348508152.8,347109528.7,399077904.5,503014656.1,489222600.2,321158572,404225352.1,631055900.6,518085106.4,443644067.8,368285714.3,354799301.9,448717948.7,406950207.5,224767428.8,120354808.6,242989412.6,475228310.5,612110906.7,1153286610,1328870748,1250710521,1278450300,1522368637,1683755435,1845128146,2172624037,2001557531,2128753128,2780426911,3651811035,3495721453,3830866092,3350893191,3444743962,3383649798,4320560568,5361416565,6623811100,8312720240,10108835864,12690121373,10989375852,14768574004,19529465075,22147874708,22689841615,19124246465,20955288986,20658255998,24004403462
Gibraltar,GIB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,539720564,626828740.3,740909308.1,724403496.1,891764001.2,922121889.5,856409525.1,920887064.9,874985347.9,905906827.5,941918716.9,864746362.7,966133346.9,901093975.1,867392015.6,850549843.3,854522371.1,868000109.3,946513576.3,1031237407,1993731708,2776314169,2982238574,3071232177,3021134071,3473842946,4017828472,4458387808,4339473500,4347068399,7564340033,10901787876
"Gambia, The",GMB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,19266562.13,22035471.04,20989199.83,23077473.24,21394038.3,20720626.89,24111727.38,31865484.02,41878368.11,50236393.81,52005301.7,65618403.84,102909574.7,131010643.9,153323649,146040649.2,128849137.4,133366216.9,114896375.7,121703202.4,104144404.3,130802612.2,155879196.2,185466005.6,226976773.7,239290744.4,263205829.8,275121697.5,214067398.6,279037959.8,247309659.9,204004039.1,240030742.9,228252406.7,239267915.8,172597799.5,187843250.8,183930243.1,282216842.4,309496979.9,309274309.9,336061817,384410879.4,377490204.3,406575753.2,368888210,402935427.5,369407301.9,404380226.7,457650796.7,403580901.8,405621176.9
Guinea-Bissau,GNB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,23768618.66,26948628.57,31248657.14,36398983.05,38767763.16,28278217.82,31395546.98,37483116.72,44225216.14,49224572.01,46299659.04,55268030.3,68336755.65,52759846.68,71013939.1,83018771.88,41457271.63,67719955.58,84150250.52,98449728.34,90350137.8,97180013.61,113409934.4,77499976.79,80839755.45,89252264.16,86090212.08,107106556.2,74000256.63,96100140.47,122592297,105220708.1,97104771.64,117152486,140134374.5,147688552.2,163350841.8,236294164.3,283532727.3,291219472.1,299629812.7,340226958.6,254376038.5,270056473.2,330651315.2,337797563.4,368826434.4,425544662.7
Equatorial Guinea,GNQ,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,4685450.371,3738526.784,4885173.518,21400000,21316666.67,23659331.57,10257142.86,13600000,29910000,32143833.94,29036423.89,43484380.36,55405897.34,52995279.32,54404137.33,54773439.35,,,143284669.6,135238081,146421860.1,82323818.59,103775936.5,70340109.69,117556311.6,185610971.8,215660201.4,159824023.1,184272601.2,225195520.6,188913828.1,185573606.1,125907593.9,406336183.2,987543009.5,1253071301,1541281939,1791784217,2218247260,3312585305,2328212363,4675093070,5971209269,3583355428,3652042752,5942729603,7794030129,7193785588,9601437176,8378620545,10023932128,8610268399,8350274567,5564623861,4636902158,4729714036
Greece,GRC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,718524774.9,795769616.4,870232756.7,1034173118,1228103930,1492364904,1534263794,1594976537,1763377361,2037254208,2000809091,2212451136,2733384091,4490319908,5389992045,6042160468,6489140858,7481735430,8625546382,11091655014,14356165468,13479682042,13459200000,12208637384,11571636941,11598554898,14070950341,15884210871,17767852750,19664088754,24815115649,25647744251,27828549339,25002288347,25323011236,31047568613,33853424547,33000637714,37510447250,40084619007,45152926479,45421484653,46512543290,59861400339,70208942637,73315604776,86576754610,1.11487E+11,1.27493E+11,94913550014,91984510746,92985185782,81399960099,79551948571,82430385380,61929992132,60083185399,68691519438
Grenada,GRD,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,32592592.59,39703703.7,56888888.89,66370370.37,78703703.7,79000000,71777777.78,71148148.15,88111111.11,105807407.4,115092592.6,119888888.9,128629629.6,138800000,149118518.5,138625925.9,159318518.5,161914814.8,169207407.4,194092592.6,212592592.6,253185185.2,266296296.3,310138518.5,280206740.7,272108074.1,311462481.5,319120963,396159888.9,402395592.6,436385259.3,451733185.2,360979629.6,379569185.2,395495481.5,395684296.3,424283148.1,536930185.2,565461000,553047296.3,
Greenland,GRL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771604657.2,890571013.7,1084860511,1044612228,1322097103,1759224025,1392135649,1912821607,2484474826,1656262408,1562932892,1381683742,1158845999,1243025878,
