Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/18/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Germany,DEU,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,1.74164E+11,1.78264E+11,1.89286E+11,2.09572E+11,2.34278E+11,2.19902E+11,2.42531E+11,2.52221E+11,2.59196E+11,2.72082E+11,2.86937E+11,3.07649E+11,3.19044E+11,3.17446E+11,3.4556E+11,3.7133E+11,3.66911E+11,3.69626E+11,3.90552E+11,4.30698E+11,4.79577E+11,5.3245E+11,5.30573E+11,4.99099E+11,5.38224E+11,5.73596E+11,6.07235E+11,6.81732E+11,7.34139E+11,7.73409E+11,8.8039E+11,9.30632E+11,9.7019E+11,9.8867E+11,1.10186E+12,1.1752E+12,1.31957E+12,1.44244E+12,1.4703E+12,1.26053E+12,1.44374E+12,1.56328E+12,1.60745E+12,1.63503E+12,1.71083E+12,1.80034E+12,1.84769E+12,1.93302E+12
Djibouti,DJI,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175645592.6,,,,,,,
Denmark,DNK,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,13165912410,13728940359,14403165522,15840141835,17193187486,18548371756,19271057630,20032661640,21886477557,23236675663,27539817659,29283215462,30824268880,33399803523,34540257731,34290083258,35466632291,36738485884,37251281322,41307770611,43612860782,47390548668,48890173051,51137298133,52823797691,56012588737,56762756542,59520009957,64961260296,67987002307,72424354227,76892111147,77100323164,78048034566,84475936043,86771424634,90816178660,94911963301,98805403555,1.09946E+11,1.23814E+11,1.27971E+11,1.33541E+11,1.31927E+11,1.35918E+11,1.46547E+11,1.61697E+11,1.67604E+11,1.74094E+11,1.58035E+11,1.62682E+11,1.74386E+11,1.76413E+11,1.79256E+11,1.84864E+11,1.89204E+11,1.94578E+11,2.03059E+11
Dominican Republic,DOM,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2176123742,2022835913,2268284593,1993683031,2025657132,1658894714,1809868362,2024256610,2099001879,2343225418,2606203041,3001255761,3940160824,4419146609,4172085940,4308415515,5527863155,5479525614,5504666119,6857442466,5619122485,6089030201,5321533858,5657280611,5944581569,5946597928,5540994882,6264590713,5641151538,5546132412,5495948381,5858680978,6447813423,7013731020,7462093134,8089802012,8638617458,9644218208,9934198507,10464437504,11282581089,10461750566,10535172986,12040736358,12551818674,12114072425,11953411704,12081014053,11523128118,10546737272,12241025522,13134321823,13862899777,15117270990,16251786834,16578518146,17664456078,18502970937
Algeria,DZA,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,33630426416,33630426416,11596698937,19134551932,19714387666,19714387666,21405702480,22039946066,24999748108,27272450919,28329524267,20982874888,29069472644,30655080552,28805205339,28963765732,29967983486,29809423142,31606444874,33879149793,29492302406,29580778996,32598017562,34619096014,36592384672,37543785777,37431155573,39677022499,39835730037,43022589299,44485357433,44084992664,45804303713,44934025090,43406267181,46140860770,49601426194,52726317850,53622661689,56840024128,60456774585,58856635162,62068047477,66742699617,68849995901,72912107002,71351172611,70631493977,68932551941,61959710797,61975405529,60279261358,58005665132,54704580834,54816168700,55137985547,59493886407,
East Asia & Pacific (excluding high income),EAP,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41148E+12,,,,,,,
Early-demographic dividend,EAR,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,5.07255E+11,5.76943E+11,6.28046E+11,7.57469E+11,6.82046E+11,7.29236E+11,7.25335E+11,6.81827E+11,6.83958E+11,5.84179E+11,5.73604E+11,5.94135E+11,6.189E+11,6.42844E+11,6.3591E+11,6.55384E+11,7.04437E+11,7.49467E+11,8.00655E+11,8.64302E+11,9.20294E+11,9.57704E+11,1.07143E+12,1.15225E+12,1.25975E+12,1.36649E+12,1.38399E+12,1.44976E+12,1.41275E+12,1.57325E+12,1.55509E+12,1.57221E+12,1.67273E+12,1.86628E+12,2.04648E+12,2.17303E+12,2.2618E+12,2.3356E+12,2.13689E+12,2.3531E+12,2.53062E+12,2.63842E+12,2.68683E+12,2.72558E+12,2.74722E+12,2.87889E+12,3.05613E+12
East Asia & Pacific,EAS,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,1.13391E+11,1.226E+11,1.31045E+11,1.4524E+11,1.58151E+11,1.73603E+11,1.89688E+11,2.13205E+11,2.40416E+11,2.72597E+11,3.06866E+11,3.34066E+11,3.66005E+11,4.01189E+11,4.03016E+11,4.6798E+11,5.22338E+11,5.446E+11,5.82259E+11,6.52443E+11,7.08211E+11,7.12831E+11,7.57736E+11,8.59198E+11,8.89989E+11,9.39564E+11,1.03179E+12,1.14296E+12,1.23055E+12,1.31784E+12,1.44958E+12,1.57899E+12,1.68802E+12,1.85563E+12,2.05487E+12,2.1938E+12,2.41267E+12,2.4322E+12,2.52891E+12,2.90979E+12,2.82721E+12,3.02947E+12,3.31893E+12,3.8149E+12,4.14744E+12,4.55692E+12,4.94962E+12,5.13855E+12,4.59269E+12,5.37655E+12,5.69636E+12,5.84721E+12,6.08984E+12,6.36824E+12,6.47949E+12,6.6316E+12,
Europe & Central Asia (excluding high income),ECA,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.89666E+11,4.59645E+11,3.39383E+11,3.345E+11,3.64291E+11,3.91871E+11,4.28346E+11,4.4779E+11,4.53073E+11,4.67959E+11,5.31521E+11,5.55879E+11,6.13673E+11,6.75377E+11,7.65543E+11,8.00985E+11,8.53686E+11,9.19763E+11,9.41817E+11,8.79515E+11,9.39792E+11,9.91225E+11,1.02928E+12,1.06454E+12,1.08404E+12,1.11118E+12,1.13532E+12,1.2193E+12
Europe & Central Asia,ECS,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,1.23045E+12,1.30678E+12,1.40952E+12,1.55792E+12,1.65611E+12,1.59383E+12,1.74574E+12,1.84657E+12,1.94579E+12,2.06949E+12,2.10232E+12,2.2144E+12,2.23104E+12,2.29651E+12,2.4923E+12,2.61858E+12,2.65134E+12,2.74482E+12,2.8913E+12,3.08994E+12,3.21194E+12,3.18915E+12,3.17916E+12,3.22439E+12,3.50792E+12,3.80785E+12,4.02955E+12,4.43377E+12,4.69228E+12,4.92914E+12,5.55301E+12,5.7533E+12,5.90831E+12,6.04587E+12,6.55726E+12,6.93485E+12,7.53718E+12,8.02626E+12,8.14486E+12,7.25661E+12,7.98324E+12,8.48052E+12,8.67812E+12,8.91044E+12,9.24445E+12,9.7607E+12,1.0091E+13,1.06029E+13
Ecuador,ECU,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,1183891490,1175143582,1332606903,1256791212,1303446966,1081416081,1122312719,1204079204,1236038570,1085256953,1087293077,1201727675,2184129881,4600472976,5645926855,4558044373,4677991851,4747070308,5054056308,5200746191,5220429136,5264439633,5006610459,4921681405,5056574672,5434682560,6066038341,5451077505,7490844677,7590715867,7638503911,8912222968,9403844813,9987159252,11274672080,12442596673,12178491072,13029274615,12412127868,13359276619,13698090464,13480680560,13564770566,14542814344,17041033524,18512192143,19831370852,19834784284,20426643871,19448545292,19402439000,20502122968,21622887892,22176078157,23554305702,23404192645,23880839474,24034608301
"Egypt, Arab Rep.",EGY,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,3324861357,3468498888,3050119551,2802369584,3050119551,3351853812,3305581386,3473318743,3298833323,3429938581,4229100350,5393621317,5913221760,5927681942,5717527544,6690211563,6591882719,5905509642,6539826018,6939889455,7224271571,7257047652,7717843362,8580545639,10010636801,10725682658,11083205294,12513296323,12671692459,12735050914,14192295552,14436225645,14287333267,13774015890,15028791695,15599144297,16112461657,17041824391,19396603542,24280573340,29261475771,35488427697,43816734095,56296103059,48053268338,46731006458,47002211902,45800922685,47869136236,42631885791,42365019526,36210416296,67367052703
Euro area,EMU,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2.6855E+11,2.88043E+11,3.08793E+11,3.28295E+11,3.64011E+11,4.02504E+11,4.37052E+11,4.60882E+11,5.13845E+11,5.86459E+11,6.39339E+11,6.82101E+11,7.46391E+11,8.25165E+11,8.84272E+11,8.50294E+11,9.35381E+11,9.87935E+11,1.0477E+12,1.12453E+12,1.14021E+12,1.20408E+12,1.21423E+12,1.24947E+12,1.35443E+12,1.41145E+12,1.41942E+12,1.46759E+12,1.56764E+12,1.70441E+12,1.82115E+12,1.91848E+12,1.98948E+12,2.0111E+12,2.19562E+12,2.38743E+12,2.50575E+12,2.7811E+12,2.97893E+12,3.14823E+12,3.56073E+12,3.69866E+12,3.7769E+12,3.81279E+12,4.12149E+12,4.33226E+12,4.70216E+12,5.03764E+12,5.08239E+12,4.45386E+12,4.9566E+12,5.28092E+12,5.41445E+12,5.52761E+12,5.78546E+12,6.15474E+12,6.36339E+12,6.68774E+12
Eritrea,ERI,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94787947.71,161078799.8,155083396.8,129583996.8,205437120.9,212494992,127459048.8,77143275.83,78147444.25,90805362.41,98729111.13,73795924.96,81417192.99,80578581.32,92744797.49,80567444.37,63347724.06,86288203.18,101385281.3,337683409,,,,,,
Spain,ESP,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,11060929779,11940963649,13464960295,13981924226,17476657837,18658494462,21552657598,20557545241,24342141047,28179077505,33245792100,37967229533,43054727688,47360798063,46887160171,46698900386,49034218959,54967392326,60848271191,64256372117,65731074248,73153165324,77224620000,84648508584,94838829412,95471567633,95694464031,1.00733E+11,1.04578E+11,1.06075E+11,1.11053E+11,1.20211E+11,1.29237E+11,1.39364E+11,1.62596E+11,1.77882E+11,1.95559E+11,2.24103E+11,2.4211E+11,2.6149E+11,2.88905E+11,2.99523E+11,3.03616E+11,3.13997E+11,3.27349E+11,3.33147E+11,3.49587E+11,3.78444E+11,3.75237E+11,3.33875E+11,3.65339E+11,3.92397E+11,3.96574E+11,4.13563E+11,4.313E+11,4.49385E+11,4.70748E+11,4.94417E+11
Estonia,EST,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4726631561,4892950003,5157734503,5290449780,6635664521,7508979412,7544585769,7020231161,7464809327,7675366989,8456147125,9918362715,11894467046,13028033462,14671421842,14803197704,11796941462,14633450063,18170426759,19045149249,19570500884,20060502968,19929289190,20744513500,21471565179
Ethiopia,ETH,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,4.08405E+11,4.3294E+11,4.58095E+11,4.86486E+11,5.31363E+11,5.77988E+11,6.21058E+11,6.48919E+11,7.22941E+11,8.14541E+11,9.09913E+11,9.70267E+11,1.04553E+12,1.15931E+12,1.24033E+12,1.19279E+12,1.3053E+12,1.37842E+12,1.4515E+12,1.55077E+12,1.56926E+12,1.64347E+12,1.66031E+12,1.71396E+12,1.85116E+12,1.93871E+12,1.96152E+12,2.04248E+12,2.14308E+12,2.29132E+12,2.38115E+12,2.46899E+12,2.5628E+12,2.61136E+12,2.85482E+12,3.1204E+12,3.29197E+12,3.63893E+12,3.88051E+12,4.08911E+12,4.61708E+12,4.78793E+12,4.89797E+12,4.98161E+12,5.38425E+12,5.71075E+12,6.24918E+12,6.64053E+12,6.72599E+12,5.94035E+12,6.5719E+12,7.00942E+12,7.16399E+12,7.31804E+12,7.66153E+12,8.13502E+12,8.42398E+12,8.86661E+12
Fragile and conflict affected situations,FCS,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17384E+11,2.10436E+11,2.23503E+11,1.75026E+11,2.22644E+11,2.02766E+11,1.77148E+11,1.7255E+11,,
Finland,FIN,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,6202110536,6521008116,6982044054,7134886745,7549454387,7973134680,8483824900,8988609440,9885853847,11540480663,12557408105,12412305751,14209709199,15235747580,15252619953,13248381270,15155616324,17586957657,18954746816,20784005189,22467536476,23770770141,23325763524,24334974960,25924284307,26088512940,26757347290,27647360525,28622136924,29105551851,29514799008,27185136389,30006160481,35007187228,39658565919,43129882418,45615827123,52015446096,56631065326,63050550665,73204912972,74173067249,76894759507,75963689114,82539456539,88234481701,97171697932,1.0598E+11,1.12959E+11,90266148817,95843300203,97746498146,98958346524,1.00064E+11,97337250989,98241832893,1.01703E+11,1.0966E+11
Fiji,FJI,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816399937,,,,,,,
France,FRA,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,41502770751,43626600443,44397520630,47531695886,50694049980,56531563786,60265040684,64656736557,70746657860,81875073139,97637576022,1.07229E+11,1.19261E+11,1.34191E+11,1.49686E+11,1.44901E+11,1.57258E+11,1.69673E+11,1.80772E+11,1.92991E+11,1.98386E+11,2.07914E+11,2.05622E+11,2.15354E+11,2.29978E+11,2.34746E+11,2.3251E+11,2.39102E+11,2.5938E+11,2.84895E+11,2.96722E+11,3.15263E+11,3.33816E+11,3.35108E+11,3.62204E+11,3.93752E+11,4.0998E+11,4.62846E+11,5.02525E+11,5.27603E+11,5.94679E+11,6.11713E+11,6.23397E+11,6.16728E+11,6.48279E+11,6.71275E+11,7.09108E+11,7.29181E+11,7.31816E+11,6.49363E+11,7.0791E+11,7.56609E+11,7.75822E+11,7.90632E+11,8.16819E+11,8.51663E+11,8.67401E+11,8.94468E+11
Faroe Islands,FRO,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025764122,,,,,,,
"Micronesia, Fed. Sts.",FSM,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69724225.09,,,,,,,
Gabon,GAB,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,693598651.4,750920864,831171908.6,1043264114,1295481798,1404393966,1353601906,1743418005,1846276245,2133244902,2368158177,2506562220,2666561526,2684334428,4032850650,4982664321,5808024490,5611205259,5823259948,4787108414,5129954815,4759596048,4674294758,4872971181,6017520140,5601811320,5085684525,4761755575,4918321234,6766875779,7558342182,7778507179,7977092615,8977489482,9380464604,9964961844,10207107248,10551898865,9894864063,9370423763,8320933248,7839504911,7262810049,7393648997,7492051066,8123101843,7568471282,7800523338,7325850348,7211728445,8279609188,8690664754,8374619166,8345959132,8378937802,9104468542,8842602198,9116639241
United Kingdom,GBR,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,71368303979,73667295705,74856174800,78482813221,81447509054,85023528999,89460246184,90358530425,1.01844E+11,1.11263E+11,1.35022E+11,1.44364E+11,1.45917E+11,1.63872E+11,1.75857E+11,1.70646E+11,1.86185E+11,1.98991E+11,2.02671E+11,2.10313E+11,2.09679E+11,2.08642E+11,2.10965E+11,2.15211E+11,2.29718E+11,2.43164E+11,2.5329E+11,2.6813E+11,2.69728E+11,2.82016E+11,2.96909E+11,2.97402E+11,3.10874E+11,3.25021E+11,3.55018E+11,3.88552E+11,4.17239E+11,4.50198E+11,4.64921E+11,4.79819E+11,5.26036E+11,5.37092E+11,5.46693E+11,5.60682E+11,5.87806E+11,6.39034E+11,7.18436E+11,7.07949E+11,7.12054E+11,6.50197E+11,6.88755E+11,7.31691E+11,7.33357E+11,7.39516E+11,7.59149E+11,7.96903E+11,8.15411E+11,8.61586E+11
Georgia,GEO,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4067800483,,,,,,,
Ghana,GHA,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5123635379,6054482964,7068161767,7606775295,9484067086,14590486327,16806198859,16200348667,15255525936,16493187307,17463781077,19605206309
Gibraltar,GIB,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710074746,2233059464,1933919979,2044672204,2121608050,2101565363,2232598862,2016719636,2149856758,2268784182,2815897476,3714594537
"Gambia, The",GMB,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,93093687.66,93093687.66,122068760,129946860.2,133568138.1,124808107.5,99991342.6,104253101.4,117664110.4,125931443.6,147663986.3,166021588.9,166558622.7,144481200.9,145560191.8,179284792.7,217374616.8,251665817.8,254030720,203431506.1,167957854,170569120.3,181622420.8,210256274.7,236890058.3,259501262.4,265325967.3,251869873.9,190049460.6,214617591.1,211812929.2,205670355.4,251740512.4,247712666.5,274961060.3,227117833.8,230978836.7,226405456.6,261741282.1,248234041.6,259277420.6,229359102.9,196492951,226543261.3,226367271.2,241018447.3,296807310.3,295883362.2,297379278.1,262005267.2,282596109.4,265613064.3
Guinea-Bissau,GNB,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145027654.8,151352092,167262465.9,126796077,185369823,135894284.6,158721730.6,162648877.3,190623199.4,210992650,192809154.1
Equatorial Guinea,GNQ,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,71200703,98115605.24,77022711.82,88414235.65,85873869.93,72465347.06,84211496.22,88834078.19,98060487.31,89070501.35,72080691.11,73602377.87,109062424.5,145608155.5,213900348.8,257138788,500478566.9,1823526764,2242437265,3004953684,3506897550,5783623679,6857221699,7923861197,10039561689,10501412076,10427360960,12923890157,14911874848,13999631610,13977374277,12481101804,13058834241,12068558193,12128598667,11347687731,10292551361,9831232842
Greece,GRC,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,1900406047,2176429899,2393318509,2552651041,2594764684,2923432501,3929788633,4128608518,4087369435,4683284936,5262236625,6231412696,7688031136,9948412052,9959874945,10987735867,12561082456,13354180931,14963263141,17777099979,19745240811,21405206349,17881030082,16835630735,18678227519,19020249274,22224962310,23544509573,23044694960,23492442474,22677543443,23612604856,25978863309,25304230496,27172703355,27987621325,29130768760,35860817861,37479715778,46641583931,56988157442,57056651510,52877478215,52489267156,62226348214,64304381841,67656403589,74840399305,77439458731,63098185445,66165509707,66183487312,66960027568,67971789580,73238935184,75503415856,74128888025,79145081021
Grenada,GRD,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183762222.2,,,,,,,
Greenland,GRL,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707704343.8,778417880.2,818904358,767909532.2,791344392.9,849255880.9,778969079.5,852474173.6,888728863.3,854021087.8,874237655.8,977614196,874646610.1,986397823.7,
Guatemala,GTM,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,1494096153,1529251315,1587843339,2177669561,2093687603,2367527158,2910573813,2724023616,3063916117,3456550575,3379391068,3520036253,4024991488,4410789042,4703799822,4859095544,5179454002,5501765549,5495905949,6047742619,6359311081,5443163398,4983136773,4441066807,4297491535,4434229903,3814023721,4043548843,4271120567,4838584771,5490045427,4990950386,5459767641,5823951736,6019721026,6775825051,7364383373,7961103675,8151717826,8527022463,8852494606,8499277668,8559648467,8515346437,9215049971,9020646492,9452795643,10342882183,10325939578,10051231741,10667684327,10988723485,11181428983,11926420236,12872255719,13382349631,13605643641,13893061840
Guam,GUM,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016817204,853075268.8,1073419355,1119913978,1101720430,1072408602,987505376.3,847010752.7,846000000,901591397.8,948086021.5,1006709677,1001655914,984473118.3,1064322581,
Guyana,GUY,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168090287,,,,,,,
High income,HIC,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,1.53313E+12,1.62674E+12,1.75223E+12,1.94892E+12,2.07399E+12,2.01497E+12,2.20964E+12,2.34524E+12,2.49095E+12,2.65804E+12,2.78159E+12,2.92235E+12,2.91077E+12,2.99083E+12,3.28318E+12,3.44034E+12,3.53433E+12,3.71707E+12,4.03019E+12,4.34106E+12,4.63121E+12,4.86476E+12,5.12253E+12,5.29231E+12,5.76905E+12,6.30187E+12,6.69516E+12,7.41093E+12,7.75457E+12,8.15403E+12,9.13037E+12,9.15758E+12,9.34701E+12,9.68419E+12,1.06199E+13,1.13004E+13,1.2264E+13,1.31182E+13,1.34275E+13,1.19949E+13,1.34244E+13,1.43121E+13,1.47003E+13,1.51434E+13,1.57315E+13,1.63133E+13,1.67357E+13,1.74379E+13
"Hong Kong SAR, China",HKG,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,5997001698,6474701584,6866243410,7474182223,8104397197,8991907717,9970290828,11174853580,12856409037,14243306287,14694722661,16016323652,17399802867,16817204660,17028533526,21317342665,22183402068,24901447235,28892415858,32574936269,36745057082,36357169018,40436299376,47653068189,50105685244,56671259418,71766481515,86024756439,91652138882,97872845091,1.10999E+11,1.30266E+11,1.4591E+11,1.59316E+11,1.75008E+11,1.86014E+11,1.97627E+11,1.86909E+11,1.92947E+11,2.25513E+11,2.23149E+11,2.42264E+11,2.73965E+11,3.18104E+11,3.56805E+11,3.93115E+11,4.25167E+11,4.40052E+11,3.99321E+11,4.69445E+11,4.92006E+11,5.0778E+11,5.47519E+11,5.52827E+11,5.45203E+11,5.48975E+11,5.79011E+11
Honduras,HND,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,1064040919,1076680433,1111761586,1154323241,1257760890,1718715889,2000912197,2151554557,2422917161,2277949850,2478892229,2806487762,2811646749,3097970249,2791010811,2899349494,2930303404,2922564759,3600971439,4103972620,3884715603,3995633613,3588074139,3613868730,3598392103,3869238644,3938885111,4034326161,3998213273,4201993006,4222628943,4137505858,4467680892,4418670371,3972418349,4511532261,4875240699,4939728005,5017112778,4457362920,4784958461,4974482836,5472449818,5950084491,6735604837,7093024533,7203222981,7385964378,7449463356,6265226952,7247910834,7853998147,8627523594,8517000959,8803041453,9058317485,9094343741,9599417887
Heavily indebted poor countries (HIPC),HPC,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,34840399851,38471101636,43091983943,43148464327,42085686892,41751136083,42885184441,45789829683,45560536170,43979554163,42880795423,42711337878,44600300485,49855907136,52867483785,54266215359,57862450812,63958601912,65488368160,68376897135,74760308849,83653406336,88742638371,94038674916,1.02232E+11,1.12639E+11,1.20373E+11,1.20034E+11,1.31513E+11,1.45676E+11,1.55982E+11,1.60434E+11,1.72325E+11,1.79966E+11,1.79594E+11,1.96892E+11
Croatia,HRV,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10593807512,12367862641,13195946599,13167247435,13357999345,15831652073,17433113478,18258086359,20228240451,21434895307,22426939269,23684113459,24500479047,24694230666,21208288105,22516206548,23022609422,22989366497,23707316170,25139859094,27498065133,29043354874,30804072099
Haiti,HTI,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323366565.7,243784139.9,297980779.3,197646480.4,267155181.4,340088948.9,388644302.4,479106351,558084353.3,593342390.1,580448022.4,568359552.6,611878043.7,627391579.9,668693851.5,716846256,695892908.5,790585921.5,966473156.3,1016035882,1222748715,1248335976,1310591595,1370026571,1419992246,1429461548,1412134741
Hungary,HUN,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14611901127,14918991239,13406304609,15245649419,20796847619,22710532323,27878248379,32211730458,36012037458,44995392075,48964683470,51767998112,55007190798,64862680254,73213129428,87511466084,1.01618E+11,1.08638E+11,96253251361,1.07133E+11,1.14146E+11,1.12098E+11,1.16787E+11,1.274E+11,1.38238E+11,1.42994E+11,1.53131E+11
IBRD only,IBD,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29775E+12,2.51233E+12,2.70248E+12,2.79179E+12,2.91212E+12,2.95639E+12,3.31603E+12,3.37603E+12,3.58354E+12,3.8217E+12,4.3092E+12,4.68129E+12,5.02345E+12,5.33458E+12,5.52134E+12,5.07983E+12,5.56355E+12,5.87849E+12,6.08829E+12,6.26493E+12,6.39184E+12,6.55218E+12,,
IDA & IBRD total,IBT,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06881E+12,2.24169E+12,2.42564E+12,2.64035E+12,2.82945E+12,2.93926E+12,3.06138E+12,3.1062E+12,3.47642E+12,3.52665E+12,3.74595E+12,4.01406E+12,4.51089E+12,4.90502E+12,5.30741E+12,5.61433E+12,5.84379E+12,5.36486E+12,5.91502E+12,6.29616E+12,6.50593E+12,6.66024E+12,6.83525E+12,6.99509E+12,7.28673E+12,
